task,feature_set,model,output_class,feature,mean_abs_shap,sd_abs_shap,folds,explained_samples
seven_class,all,extra_trees,DIO_Flood,p95_etx_x100,0.013395659873099444,0.0013660659582031315,5,1000
seven_class,all,extra_trees,DIO_Flood,client_mac_ack_ratio,0.011746093344870253,0.0008257021884804356,5,1000
seven_class,all,extra_trees,DIO_Flood,client_mac_tx_attempts_delta,0.011696775586043939,0.0008518925669017467,5,1000
seven_class,all,extra_trees,DIO_Flood,root_mean_etx_x100,0.010947260634671635,0.001208429560491176,5,1000
seven_class,all,extra_trees,DIO_Flood,client_mac_acked_delta,0.009581591440692375,0.0006622893013713442,5,1000
seven_class,all,extra_trees,DIO_Flood,root_radio_tx_fraction,0.008186475511060758,0.000492663217097309,5,1000
seven_class,all,extra_trees,DIO_Flood,std_etx_x100,0.007674670596774102,0.0010286630520870807,5,1000
seven_class,all,extra_trees,DIO_Flood,root_energest_tx_delta,0.007252484822142284,0.0009198341401272602,5,1000
seven_class,all,extra_trees,DIO_Flood,root_mac_ack_ratio,0.006833723632514888,0.001396701016756641,5,1000
seven_class,all,extra_trees,DIO_Flood,root_mac_tx_attempts_delta,0.004243117386048378,5.7177915605856044e-05,5,1000
seven_class,all,extra_trees,DIO_Flood,mean_rssi,0.0029027053586315106,0.0014013115631482387,5,1000
seven_class,all,extra_trees,DIO_Flood,mean_rtt_ms,0.002892287753037304,0.0004278297080716806,5,1000
seven_class,all,extra_trees,DIO_Flood,std_rtt_ms,0.0016798547096417802,0.00042590839704840063,5,1000
seven_class,all,extra_trees,DIO_Flood,root_server_tx_delta,0.001426785673636436,0.00015727671897513827,5,1000
seven_class,all,extra_trees,DIO_Flood,p95_rtt_ms,0.0013639747194977383,0.000266454316500625,5,1000
seven_class,all,extra_trees,DIO_Flood,root_server_rx_delta,0.001347227031199531,9.581658653042824e-05,5,1000
seven_class,all,extra_trees,DIO_Flood,app_tx_delta,0.0012980483801450597,0.0003098884412709487,5,1000
seven_class,all,extra_trees,DIO_Flood,median_rtt_ms,0.0012829881424086206,0.0001491181440294103,5,1000
seven_class,all,extra_trees,DIO_Flood,app_rx_delta,0.001261105385899024,0.0002526528941518643,5,1000
seven_class,all,extra_trees,DIO_Flood,root_mac_acked_delta,0.0011050711637055235,0.00018195552647151396,5,1000
seven_class,all,extra_trees,DIO_Flood,max_rtt_ms,0.0010834460074282772,0.00015109528658266362,5,1000
seven_class,all,extra_trees,DIO_Flood,transaction_count,0.0006692076396552523,0.00010708510359985528,5,1000
seven_class,all,extra_trees,DIO_Flood,transaction_success_count,0.0006112343372536622,0.00016350711805404133,5,1000
seven_class,all,extra_trees,DIO_Flood,uplink_success_count,0.000576769776939634,0.0001248764153790265,5,1000
seven_class,all,extra_trees,DIO_Flood,client_energest_total_delta,0.0005297380008502007,0.00021336082673829214,5,1000
seven_class,all,extra_trees,DIO_Flood,app_timeouts_delta,0.00012763873368779513,8.437612814076907e-05,5,1000
seven_class,all,extra_trees,DIO_Flood,uplink_delivery_ratio,9.211395217585852e-05,4.893367879631475e-05,5,1000
seven_class,all,extra_trees,DIO_Flood,queue_drops_delta,8.817934566679149e-05,4.898025803472594e-05,5,1000
seven_class,all,extra_trees,DIO_Flood,app_delivery_ratio,8.668691333254774e-05,3.494240525251123e-05,5,1000
seven_class,all,extra_trees,DIO_Flood,client_mac_valid_nodes,4.1997213351242236e-05,1.0649824995001194e-05,5,1000
seven_class,all,extra_trees,DIO_Flood,client_mac_reset_nodes,3.501955427339584e-05,3.663534548717948e-06,5,1000
seven_class,all,extra_trees,DIO_Flood,parent_changes_delta,1.5719914883328556e-05,4.673572334641228e-06,5,1000
seven_class,all,extra_trees,DIO_Flood,mean_neighbors,0.0,0.0,5,1000
seven_class,all,extra_trees,DIO_Flood,reachable_fraction,0.0,0.0,5,1000
seven_class,all,extra_trees,DIO_Flood,root_mean_rssi,0.0,0.0,5,1000
seven_class,all,extra_trees,DIO_Flood,route_miss_delta,0.0,0.0,5,1000
seven_class,all,extra_trees,DIS_Flood,root_mac_rx_delta,0.07362111363225386,0.004351959350193389,5,1000
seven_class,all,extra_trees,DIS_Flood,client_mac_rx_delta,0.05572289139684602,0.004479224926256149,5,1000
seven_class,all,extra_trees,DIS_Flood,mean_rank,0.015732710813176513,0.0015745168254190588,5,1000
seven_class,all,extra_trees,DIS_Flood,mean_etx_x100,0.014825054798153606,0.0006792724967596827,5,1000
seven_class,all,extra_trees,DIS_Flood,client_energest_tx_delta,0.014012012461403562,0.00047784545571262184,5,1000
seven_class,all,extra_trees,DIS_Flood,client_energest_listen_delta,0.01383986200065442,0.0011175983149794946,5,1000
seven_class,all,extra_trees,DIS_Flood,client_radio_tx_fraction,0.013451872152594958,0.0004808167159428851,5,1000
seven_class,all,extra_trees,DIS_Flood,client_mac_tx_attempts_delta,0.01276836129432076,0.0012705574911176711,5,1000
seven_class,all,extra_trees,DIS_Flood,client_mac_acked_delta,0.012726383926528851,0.0007620727711295702,5,1000
seven_class,all,extra_trees,DIS_Flood,p95_etx_x100,0.011746520102653377,0.0012620261490974437,5,1000
seven_class,all,extra_trees,DIS_Flood,root_mean_etx_x100,0.010189706318979398,0.0005823835568157872,5,1000
seven_class,all,extra_trees,DIS_Flood,client_mac_ack_ratio,0.008004989910286888,0.0009533217880785719,5,1000
seven_class,all,extra_trees,DIS_Flood,std_etx_x100,0.007876788398069715,0.0002531542043864319,5,1000
seven_class,all,extra_trees,DIS_Flood,root_radio_tx_fraction,0.007216393773055887,0.00019632904724975342,5,1000
seven_class,all,extra_trees,DIS_Flood,root_energest_tx_delta,0.006632547928353542,0.0004277204018969502,5,1000
seven_class,all,extra_trees,DIS_Flood,root_mac_ack_ratio,0.005074561893397185,0.0003273405330865268,5,1000
seven_class,all,extra_trees,DIS_Flood,root_mac_tx_attempts_delta,0.003357811723356487,0.0002314539433997312,5,1000
seven_class,all,extra_trees,DIS_Flood,mean_rssi,0.002931564446605518,0.002584201901726735,5,1000
seven_class,all,extra_trees,DIS_Flood,root_server_tx_delta,0.0020738361272692406,0.00020040877829229634,5,1000
seven_class,all,extra_trees,DIS_Flood,root_server_rx_delta,0.0019487354552974914,0.00016414441770631977,5,1000
seven_class,all,extra_trees,DIS_Flood,mean_rtt_ms,0.0015419869611209256,0.0002317857055411412,5,1000
seven_class,all,extra_trees,DIS_Flood,app_rx_delta,0.0014826119245461293,0.00026885780636382825,5,1000
seven_class,all,extra_trees,DIS_Flood,root_mac_acked_delta,0.0014555322930749667,0.00019822979834216203,5,1000
seven_class,all,extra_trees,DIS_Flood,app_tx_delta,0.0013606346305550733,0.000254351869818534,5,1000
seven_class,all,extra_trees,DIS_Flood,max_rtt_ms,0.0010500910910799847,0.00014023322129288473,5,1000
seven_class,all,extra_trees,DIS_Flood,std_rtt_ms,0.000896812445048509,0.00017522701247347632,5,1000
seven_class,all,extra_trees,DIS_Flood,median_rtt_ms,0.0007723452955719268,6.032516789845173e-05,5,1000
seven_class,all,extra_trees,DIS_Flood,transaction_count,0.0006891099752187399,0.00011165667920723856,5,1000
seven_class,all,extra_trees,DIS_Flood,p95_rtt_ms,0.000684875842827698,9.607214568653659e-05,5,1000
seven_class,all,extra_trees,DIS_Flood,transaction_success_count,0.0006177784023072636,0.00015585275718414012,5,1000
seven_class,all,extra_trees,DIS_Flood,uplink_success_count,0.0006131655312845749,0.0001379236026495136,5,1000
seven_class,all,extra_trees,DIS_Flood,client_energest_total_delta,0.00032370574804149916,7.061866419753949e-05,5,1000
seven_class,all,extra_trees,DIS_Flood,app_timeouts_delta,0.0001160324034012094,7.579155309671682e-05,5,1000
seven_class,all,extra_trees,DIS_Flood,app_delivery_ratio,8.834030893951638e-05,4.0303760807210136e-05,5,1000
seven_class,all,extra_trees,DIS_Flood,uplink_delivery_ratio,8.246511425515693e-05,4.527887831962131e-05,5,1000
seven_class,all,extra_trees,DIS_Flood,queue_drops_delta,7.838403915473337e-05,4.5252709250268616e-05,5,1000
seven_class,all,extra_trees,DIS_Flood,client_mac_valid_nodes,3.902640683961137e-05,1.0182119322962007e-05,5,1000
seven_class,all,extra_trees,DIS_Flood,client_mac_reset_nodes,3.3955118281646063e-05,5.411402950246796e-06,5,1000
seven_class,all,extra_trees,DIS_Flood,parent_changes_delta,2.120198289012728e-05,9.697439271318561e-06,5,1000
seven_class,all,extra_trees,DIS_Flood,mean_neighbors,0.0,0.0,5,1000
seven_class,all,extra_trees,DIS_Flood,reachable_fraction,0.0,0.0,5,1000
seven_class,all,extra_trees,DIS_Flood,root_mean_rssi,0.0,0.0,5,1000
seven_class,all,extra_trees,DIS_Flood,route_miss_delta,0.0,0.0,5,1000
seven_class,all,extra_trees,RX60,mean_rank,0.039942240703860446,0.0051827602861755796,5,1000
seven_class,all,extra_trees,RX60,mean_etx_x100,0.0398218030790217,0.003016309302791604,5,1000
seven_class,all,extra_trees,RX60,root_mean_etx_x100,0.03895362640970633,0.005793435502636233,5,1000
seven_class,all,extra_trees,RX60,p95_etx_x100,0.02233232395099287,0.0019330765376355749,5,1000
seven_class,all,extra_trees,RX60,mean_rssi,0.016872989188008513,0.005390797882249856,5,1000
seven_class,all,extra_trees,RX60,std_etx_x100,0.014027988672617397,0.0015540734575902823,5,1000
seven_class,all,extra_trees,RX60,client_mac_ack_ratio,0.012553676854720211,0.001048009514096044,5,1000
seven_class,all,extra_trees,RX60,client_energest_tx_delta,0.008805192553331958,0.0015891081669399936,5,1000
seven_class,all,extra_trees,RX60,client_energest_listen_delta,0.008763765150595326,0.000883193850032234,5,1000
seven_class,all,extra_trees,RX60,client_radio_tx_fraction,0.008703369467427913,0.0007225080808989798,5,1000
seven_class,all,extra_trees,RX60,root_mac_rx_delta,0.00850871089586223,0.0008563490842683844,5,1000
seven_class,all,extra_trees,RX60,root_mac_ack_ratio,0.007719357415804123,0.0005050086305126106,5,1000
seven_class,all,extra_trees,RX60,client_mac_acked_delta,0.0074888618472275185,0.00047585640113656145,5,1000
seven_class,all,extra_trees,RX60,client_mac_tx_attempts_delta,0.006988804437389977,0.0008802031865823874,5,1000
seven_class,all,extra_trees,RX60,mean_rtt_ms,0.006133227963582408,0.00044507637833684263,5,1000
seven_class,all,extra_trees,RX60,root_radio_tx_fraction,0.005200521250409919,0.0005645945358205515,5,1000
seven_class,all,extra_trees,RX60,root_energest_tx_delta,0.004242671472538083,0.0003169248738672975,5,1000
seven_class,all,extra_trees,RX60,root_mac_tx_attempts_delta,0.003631308447729642,0.00045263210424877315,5,1000
seven_class,all,extra_trees,RX60,client_mac_rx_delta,0.0033399992774646435,0.00034561384882786464,5,1000
seven_class,all,extra_trees,RX60,median_rtt_ms,0.002195371616855521,0.0005248274405037995,5,1000
seven_class,all,extra_trees,RX60,p95_rtt_ms,0.0020338892327287027,0.0004500537167312436,5,1000
seven_class,all,extra_trees,RX60,max_rtt_ms,0.0013090655872701332,0.00028817834067144,5,1000
seven_class,all,extra_trees,RX60,std_rtt_ms,0.001195179073643066,0.00034820217510745684,5,1000
seven_class,all,extra_trees,RX60,app_tx_delta,0.0004578137434699944,9.751824910186725e-05,5,1000
seven_class,all,extra_trees,RX60,root_server_tx_delta,0.0004370306601511629,7.853399051303581e-05,5,1000
seven_class,all,extra_trees,RX60,root_mac_acked_delta,0.0004358227301529385,5.522480481376427e-05,5,1000
seven_class,all,extra_trees,RX60,client_energest_total_delta,0.0004017308914164927,0.000157797347924979,5,1000
seven_class,all,extra_trees,RX60,root_server_rx_delta,0.000383610224852228,3.4410928170322425e-05,5,1000
seven_class,all,extra_trees,RX60,transaction_count,0.0003593613075706504,0.00010582620771807859,5,1000
seven_class,all,extra_trees,RX60,transaction_success_count,0.0003515617437379732,0.00011499894781863248,5,1000
seven_class,all,extra_trees,RX60,uplink_success_count,0.0003399655862745119,0.000115011875028124,5,1000
seven_class,all,extra_trees,RX60,app_rx_delta,0.00033569345251602403,5.502595416694856e-05,5,1000
seven_class,all,extra_trees,RX60,app_delivery_ratio,0.00020241587884267326,0.00012288470301508833,5,1000
seven_class,all,extra_trees,RX60,client_mac_valid_nodes,0.00017138890671255808,7.17006114035637e-05,5,1000
seven_class,all,extra_trees,RX60,client_mac_reset_nodes,0.00016853001761945279,8.618382232305982e-05,5,1000
seven_class,all,extra_trees,RX60,parent_changes_delta,0.00012199329610457102,5.745397565358448e-05,5,1000
seven_class,all,extra_trees,RX60,app_timeouts_delta,0.00010659272451048691,7.768950156914628e-05,5,1000
seven_class,all,extra_trees,RX60,queue_drops_delta,3.7154344594104584e-05,1.729785826189478e-05,5,1000
seven_class,all,extra_trees,RX60,uplink_delivery_ratio,3.1160665759424525e-05,1.082104191709296e-05,5,1000
seven_class,all,extra_trees,RX60,mean_neighbors,0.0,0.0,5,1000
seven_class,all,extra_trees,RX60,reachable_fraction,0.0,0.0,5,1000
seven_class,all,extra_trees,RX60,root_mean_rssi,0.0,0.0,5,1000
seven_class,all,extra_trees,RX60,route_miss_delta,0.0,0.0,5,1000
seven_class,all,extra_trees,RX75,mean_etx_x100,0.041384843913717634,0.0027526594619595385,5,1000
seven_class,all,extra_trees,RX75,mean_rank,0.038394283763668755,0.00738228925182963,5,1000
seven_class,all,extra_trees,RX75,root_mean_etx_x100,0.03146501682639709,0.002941754683514255,5,1000
seven_class,all,extra_trees,RX75,p95_etx_x100,0.023750117510350725,0.0026807941129757024,5,1000
seven_class,all,extra_trees,RX75,client_mac_ack_ratio,0.016744982879671872,0.0008521976899891968,5,1000
seven_class,all,extra_trees,RX75,std_etx_x100,0.013754804021254253,0.0017771560956087633,5,1000
seven_class,all,extra_trees,RX75,root_mac_rx_delta,0.011462894541682611,0.00017403516440706946,5,1000
seven_class,all,extra_trees,RX75,client_mac_rx_delta,0.010992663595387692,0.0003114666962816292,5,1000
seven_class,all,extra_trees,RX75,root_mac_ack_ratio,0.010377878461790977,0.0012067293582437718,5,1000
seven_class,all,extra_trees,RX75,client_mac_acked_delta,0.009808777656927021,0.00043500618229809626,5,1000
seven_class,all,extra_trees,RX75,mean_rssi,0.009577390910053399,0.0030312499903491683,5,1000
seven_class,all,extra_trees,RX75,client_mac_tx_attempts_delta,0.008384416230250246,0.0008575297004369622,5,1000
seven_class,all,extra_trees,RX75,root_radio_tx_fraction,0.008122090133322168,0.0008590938669624928,5,1000
seven_class,all,extra_trees,RX75,client_energest_listen_delta,0.007654037141739752,0.0008667281128265079,5,1000
seven_class,all,extra_trees,RX75,root_energest_tx_delta,0.007414418400999155,0.0007395376126055199,5,1000
seven_class,all,extra_trees,RX75,client_energest_tx_delta,0.007371062758699125,0.000990562031117726,5,1000
seven_class,all,extra_trees,RX75,client_radio_tx_fraction,0.0073593967280215986,0.0010603845931802475,5,1000
seven_class,all,extra_trees,RX75,root_mac_tx_attempts_delta,0.005248692123057358,0.0006519751506656713,5,1000
seven_class,all,extra_trees,RX75,mean_rtt_ms,0.003709098648235303,0.00037664383939793817,5,1000
seven_class,all,extra_trees,RX75,median_rtt_ms,0.001165660097558135,0.0001716816652699838,5,1000
seven_class,all,extra_trees,RX75,p95_rtt_ms,0.0010613664464582894,0.00020658802695759163,5,1000
seven_class,all,extra_trees,RX75,std_rtt_ms,0.000795356008950927,0.0002196661296989346,5,1000
seven_class,all,extra_trees,RX75,max_rtt_ms,0.0007928371201229715,0.00014442455806455001,5,1000
seven_class,all,extra_trees,RX75,app_tx_delta,0.00063934662908813,9.87450775603811e-05,5,1000
seven_class,all,extra_trees,RX75,client_energest_total_delta,0.0005321711567650784,0.00019447323380139824,5,1000
seven_class,all,extra_trees,RX75,root_server_tx_delta,0.0005062253922894875,0.00012102348978016378,5,1000
seven_class,all,extra_trees,RX75,uplink_success_count,0.00045194733807239746,0.0001540550135193934,5,1000
seven_class,all,extra_trees,RX75,root_server_rx_delta,0.00043596864503157027,3.5576692066217166e-05,5,1000
seven_class,all,extra_trees,RX75,transaction_success_count,0.0004315858957982684,0.00013390599833756298,5,1000
seven_class,all,extra_trees,RX75,root_mac_acked_delta,0.00042626195073208013,7.69693167085076e-05,5,1000
seven_class,all,extra_trees,RX75,transaction_count,0.0004174667218154335,0.00013880039875966162,5,1000
seven_class,all,extra_trees,RX75,app_rx_delta,0.0003420197506929794,5.4210662261180395e-05,5,1000
seven_class,all,extra_trees,RX75,app_delivery_ratio,0.0003071750372321461,0.00012266752714724233,5,1000
seven_class,all,extra_trees,RX75,app_timeouts_delta,0.00027527422182494724,0.00011787517858729849,5,1000
seven_class,all,extra_trees,RX75,client_mac_valid_nodes,0.00017971085338234585,8.586188558993847e-05,5,1000
seven_class,all,extra_trees,RX75,client_mac_reset_nodes,0.0001756393425954875,8.106992312848487e-05,5,1000
seven_class,all,extra_trees,RX75,parent_changes_delta,0.0001703366833925932,7.485394909055773e-05,5,1000
seven_class,all,extra_trees,RX75,queue_drops_delta,3.798227525707178e-05,1.810430087860427e-05,5,1000
seven_class,all,extra_trees,RX75,uplink_delivery_ratio,3.089653553583247e-05,1.2280894461512376e-05,5,1000
seven_class,all,extra_trees,RX75,mean_neighbors,0.0,0.0,5,1000
seven_class,all,extra_trees,RX75,reachable_fraction,0.0,0.0,5,1000
seven_class,all,extra_trees,RX75,root_mean_rssi,0.0,0.0,5,1000
seven_class,all,extra_trees,RX75,route_miss_delta,0.0,0.0,5,1000
seven_class,all,extra_trees,RX90,mean_rank,0.0437035583699201,0.001007391828890803,5,1000
seven_class,all,extra_trees,RX90,mean_etx_x100,0.038274235270313144,0.0033111618868795567,5,1000
seven_class,all,extra_trees,RX90,client_mac_rx_delta,0.02913961619172554,0.0010975490195314352,5,1000
seven_class,all,extra_trees,RX90,p95_etx_x100,0.023326268477804217,0.0004252685489708607,5,1000
seven_class,all,extra_trees,RX90,root_mean_etx_x100,0.023291969876762048,0.0026127473402322173,5,1000
seven_class,all,extra_trees,RX90,root_mac_rx_delta,0.016254340211414087,0.0015993847906794773,5,1000
seven_class,all,extra_trees,RX90,std_etx_x100,0.013732372583819258,0.0013148412321946578,5,1000
seven_class,all,extra_trees,RX90,client_mac_ack_ratio,0.013206428325884898,0.0007070897504624421,5,1000
seven_class,all,extra_trees,RX90,client_radio_tx_fraction,0.013176014992258104,0.0005011746392720647,5,1000
seven_class,all,extra_trees,RX90,client_energest_listen_delta,0.01300868814336601,0.0010248085719813324,5,1000
seven_class,all,extra_trees,RX90,client_energest_tx_delta,0.01291468412331159,0.0008527657042730164,5,1000
seven_class,all,extra_trees,RX90,client_mac_acked_delta,0.012114042910775261,0.0011018730933183194,5,1000
seven_class,all,extra_trees,RX90,mean_rssi,0.010103308225408492,0.005669151192485543,5,1000
seven_class,all,extra_trees,RX90,client_mac_tx_attempts_delta,0.0096952533743713,0.0012690409577501911,5,1000
seven_class,all,extra_trees,RX90,root_mac_ack_ratio,0.008699974811092668,0.0016283345366891306,5,1000
seven_class,all,extra_trees,RX90,root_radio_tx_fraction,0.00591941731860266,0.0006981981282783853,5,1000
seven_class,all,extra_trees,RX90,root_energest_tx_delta,0.005066122097267618,0.0003674060890561121,5,1000
seven_class,all,extra_trees,RX90,root_mac_tx_attempts_delta,0.004057719220952875,0.0004524777285535959,5,1000
seven_class,all,extra_trees,RX90,mean_rtt_ms,0.0021205253846964664,0.00026505761405628376,5,1000
seven_class,all,extra_trees,RX90,p95_rtt_ms,0.0008442078861232414,0.00018122797319023882,5,1000
seven_class,all,extra_trees,RX90,median_rtt_ms,0.0007901980934031541,0.00010556760237114095,5,1000
seven_class,all,extra_trees,RX90,std_rtt_ms,0.0006666807366229643,0.00010074902378998105,5,1000
seven_class,all,extra_trees,RX90,max_rtt_ms,0.0006585859716149962,7.16553927739367e-05,5,1000
seven_class,all,extra_trees,RX90,app_tx_delta,0.0005331157620353664,7.970058253047934e-05,5,1000
seven_class,all,extra_trees,RX90,root_server_tx_delta,0.0005223484872583275,0.0001612699587429542,5,1000
seven_class,all,extra_trees,RX90,root_server_rx_delta,0.0005015722574410171,7.546107054100187e-05,5,1000
seven_class,all,extra_trees,RX90,root_mac_acked_delta,0.0004421720671436936,6.222511198852031e-05,5,1000
seven_class,all,extra_trees,RX90,app_rx_delta,0.0003987446487975545,8.399195316170645e-05,5,1000
seven_class,all,extra_trees,RX90,uplink_success_count,0.00032216608841673593,6.328637800000363e-05,5,1000
seven_class,all,extra_trees,RX90,transaction_success_count,0.00031348940393325264,3.8310548186937864e-05,5,1000
seven_class,all,extra_trees,RX90,transaction_count,0.00031118153676446084,4.03592295904922e-05,5,1000
seven_class,all,extra_trees,RX90,client_mac_valid_nodes,0.00023521791518879326,9.763965440237625e-05,5,1000
seven_class,all,extra_trees,RX90,client_mac_reset_nodes,0.00022826375850123993,0.0001041186113563199,5,1000
seven_class,all,extra_trees,RX90,parent_changes_delta,0.0002177822249929999,0.00011792456768559689,5,1000
seven_class,all,extra_trees,RX90,client_energest_total_delta,0.00020278041094187144,2.8582072803459067e-05,5,1000
seven_class,all,extra_trees,RX90,app_timeouts_delta,0.00019566449619412503,9.81000761717232e-05,5,1000
seven_class,all,extra_trees,RX90,app_delivery_ratio,0.00011529363594698756,6.153241116506073e-05,5,1000
seven_class,all,extra_trees,RX90,uplink_delivery_ratio,1.530559119584343e-05,6.439417444539838e-06,5,1000
seven_class,all,extra_trees,RX90,queue_drops_delta,1.3404231578849995e-05,7.83394693328378e-06,5,1000
seven_class,all,extra_trees,RX90,mean_neighbors,0.0,0.0,5,1000
seven_class,all,extra_trees,RX90,reachable_fraction,0.0,0.0,5,1000
seven_class,all,extra_trees,RX90,root_mean_rssi,0.0,0.0,5,1000
seven_class,all,extra_trees,RX90,route_miss_delta,0.0,0.0,5,1000
seven_class,all,extra_trees,UDP_Flood,client_mac_acked_delta,0.06075279182253588,0.0009238852844426432,5,1000
seven_class,all,extra_trees,UDP_Flood,root_mac_rx_delta,0.05622018130714622,0.002570987100713506,5,1000
seven_class,all,extra_trees,UDP_Flood,client_mac_tx_attempts_delta,0.036576521183294936,0.003334095470743732,5,1000
seven_class,all,extra_trees,UDP_Flood,client_energest_listen_delta,0.020992721945648322,0.0015063778978237107,5,1000
seven_class,all,extra_trees,UDP_Flood,client_energest_tx_delta,0.020069664985632223,0.0015002793314469389,5,1000
seven_class,all,extra_trees,UDP_Flood,client_radio_tx_fraction,0.01953115323263744,0.002153938545297345,5,1000
seven_class,all,extra_trees,UDP_Flood,root_radio_tx_fraction,0.009263702042017164,0.0006780395450942739,5,1000
seven_class,all,extra_trees,UDP_Flood,root_energest_tx_delta,0.008680563623165969,0.0015053129528815735,5,1000
seven_class,all,extra_trees,UDP_Flood,mean_etx_x100,0.006692073600360979,0.0005991941308735495,5,1000
seven_class,all,extra_trees,UDP_Flood,mean_rank,0.006414764935177858,0.0011078913627395872,5,1000
seven_class,all,extra_trees,UDP_Flood,root_mean_etx_x100,0.004815522177841104,0.0005816546255759384,5,1000
seven_class,all,extra_trees,UDP_Flood,client_mac_ack_ratio,0.004433310157920089,0.00038179149762833175,5,1000
seven_class,all,extra_trees,UDP_Flood,client_mac_rx_delta,0.0043693699097599225,0.0001911614024516075,5,1000
seven_class,all,extra_trees,UDP_Flood,p95_etx_x100,0.003364737996143126,0.0004432638273959065,5,1000
seven_class,all,extra_trees,UDP_Flood,root_mac_ack_ratio,0.0025214842795760846,0.0003273486492321683,5,1000
seven_class,all,extra_trees,UDP_Flood,std_etx_x100,0.0016570348391841028,8.498813169751024e-05,5,1000
seven_class,all,extra_trees,UDP_Flood,mean_rssi,0.001293860710088098,0.0006748612926244892,5,1000
seven_class,all,extra_trees,UDP_Flood,root_mac_tx_attempts_delta,0.0012761309858611166,0.0001308420103799848,5,1000
seven_class,all,extra_trees,UDP_Flood,mean_rtt_ms,0.0004976810110282499,5.5202913688271294e-05,5,1000
seven_class,all,extra_trees,UDP_Flood,std_rtt_ms,0.00014879315381399372,4.802071054834355e-05,5,1000
seven_class,all,extra_trees,UDP_Flood,p95_rtt_ms,0.00014422530580768543,3.639607225857927e-05,5,1000
seven_class,all,extra_trees,UDP_Flood,median_rtt_ms,0.0001194224414066748,3.1066891451481254e-05,5,1000
seven_class,all,extra_trees,UDP_Flood,max_rtt_ms,0.00010259638698951246,1.6874148983006692e-05,5,1000
seven_class,all,extra_trees,UDP_Flood,client_mac_valid_nodes,6.218728824711477e-05,3.710769114735498e-05,5,1000
seven_class,all,extra_trees,UDP_Flood,client_mac_reset_nodes,5.043645288451698e-05,2.124003286778036e-05,5,1000
seven_class,all,extra_trees,UDP_Flood,root_mac_acked_delta,4.857472754997881e-05,1.2164091604028729e-05,5,1000
seven_class,all,extra_trees,UDP_Flood,app_rx_delta,4.5954976183828644e-05,2.5358411011724726e-05,5,1000
seven_class,all,extra_trees,UDP_Flood,root_server_rx_delta,4.104516243037933e-05,2.4962268949736867e-05,5,1000
seven_class,all,extra_trees,UDP_Flood,root_server_tx_delta,4.0973959870127686e-05,1.1864329839039672e-05,5,1000
seven_class,all,extra_trees,UDP_Flood,parent_changes_delta,3.320120120281402e-05,1.8791941714191253e-05,5,1000
seven_class,all,extra_trees,UDP_Flood,transaction_success_count,2.9203020948244673e-05,1.2022560289302827e-05,5,1000
seven_class,all,extra_trees,UDP_Flood,transaction_count,2.8006171421636657e-05,1.0273576264886412e-05,5,1000
seven_class,all,extra_trees,UDP_Flood,app_tx_delta,2.346528798497933e-05,9.327099305222166e-06,5,1000
seven_class,all,extra_trees,UDP_Flood,uplink_success_count,2.3117387690973233e-05,2.051414822510211e-05,5,1000
seven_class,all,extra_trees,UDP_Flood,client_energest_total_delta,1.904435556536402e-05,6.225798138620732e-06,5,1000
seven_class,all,extra_trees,UDP_Flood,app_timeouts_delta,1.1865707226425954e-05,7.975682388094436e-06,5,1000
seven_class,all,extra_trees,UDP_Flood,app_delivery_ratio,8.912813394607853e-06,3.524160455029638e-06,5,1000
seven_class,all,extra_trees,UDP_Flood,uplink_delivery_ratio,1.5047552535578122e-06,7.053047383401894e-07,5,1000
seven_class,all,extra_trees,UDP_Flood,queue_drops_delta,6.558143459810041e-07,8.32358191759056e-07,5,1000
seven_class,all,extra_trees,UDP_Flood,mean_neighbors,0.0,0.0,5,1000
seven_class,all,extra_trees,UDP_Flood,reachable_fraction,0.0,0.0,5,1000
seven_class,all,extra_trees,UDP_Flood,root_mean_rssi,0.0,0.0,5,1000
seven_class,all,extra_trees,UDP_Flood,route_miss_delta,0.0,0.0,5,1000
